03776,0,0,2.7,4.03,0.0,0.0,4.16,261.22,1.0,10,101000.0,9999999
03776,0,1,1.2,3.76,0.0,0.0,4.16,259.72,2.6,10,101000.0,9999999
03776,0,2,0.2,3.59,0.0,0.0,4.16,257.43,1.5,10,100900.0,9999999
03776,0,3,-0.5,3.48,0.0,0.0,4.16,256.65,2.1,11,100900.0,9999999
03776,0,4,-0.8,3.4,0.0,0.0,4.16,256.39,3.1,10,100900.0,9999999
03776,0,5,-1.1,3.35,0.0,0.0,4.16,255.86,2.6,10,101000.0,9999999
03776,0,6,1.0,3.45,0.0,0.0,4.16,257.94,1.0,6,101000.0,9999999
03776,0,7,0.7,3.62,0.0,0.0,4.16,258.96,1.0,8,101000.0,9999999
03776,0,8,0.6,3.7,19.0,19.0,4.16,258.96,0.0,0,101100.0,9999999
03776,0,9,2.5,4.06,52.0,51.0,4.16,261.22,2.6,9,101000.0,9999999
03776,0,10,5.7,4.82,92.0,88.0,4.16,265.56,2.6,9,100900.0,9999999
03776,0,11,7.9,5.27,115.0,109.0,4.16,266.96,5.7,9,100800.0,9999999
03776,0,12,8.7,5.62,116.0,110.0,4.16,271.26,7.2,10,100600.0,9999999
03776,0,13,8.9,5.7,95.0,91.0,4.16,272.36,7.2,9,100500.0,9999999
03776,0,14,8.8,5.66,57.0,56.0,4.16,274.73,8.7,9,100400.0,9999999
03776,0,15,8.9,5.7,6.0,6.0,4.16,274.73,7.7,9,100300.0,9999999
03776,0,16,8.7,5.91,0.0,0.0,4.16,274.73,9.3,9,100100.0,9999999
03776,0,17,8.5,6.04,0.0,0.0,4.16,276.62,9.3,9,99900.0,9999999
03776,0,18,8.5,6.39,0.0,0.0,4.16,276.62,8.7,9,99800.0,9999999
03776,0,19,8.3,6.39,0.0,0.0,4.16,276.41,9.8,9,99600.0,9999999
03776,0,20,8.3,6.52,0.0,0.0,4.16,276.62,11.3,9,99300.0,9999999
03776,0,21,8.5,6.8,0.0,0.0,4.16,276.83,10.3,9,99200.0,9999999
03776,0,22,9.0,6.94,0.0,0.0,4.16,277.45,12.3,10,99100.0,9999999
03776,0,23,9.6,7.34,0.0,0.0,4.16,278.27,9.3,10,99000.0,9999999
03776,0,24,10.4,7.75,0.0,0.0,4.16,279.29,8.7,10,98900.0,9999999
03776,0,25,11.4,7.97,0.0,0.0,4.16,280.3,6.7,10,98900.0,9999999
03776,0,26,11.6,8.07,0.0,0.0,4.16,280.5,8.7,10,98900.0,9999999
03776,0,27,11.8,8.07,0.0,0.0,4.16,280.7,8.7,10,99000.0,9999999
03776,0,28,11.9,7.8,0.0,0.0,4.16,280.7,7.2,10,99000.0,9999999
03776,0,29,11.5,7.39,0.0,0.0,4.16,274.94,7.7,10,99000.0,9999999
03776,0,30,11.7,7.29,0.0,0.0,4.16,278.27,7.2,10,99100.0,9999999
03776,0,31,11.4,7.39,0.0,0.0,4.16,278.07,7.2,10,99200.0,9999999
03776,0,32,11.2,7.04,11.0,11.0,4.16,273.23,7.7,9,99100.0,9999999
03776,0,33,11.6,7.24,20.0,20.0,4.16,274.94,6.7,9,99200.0,9999999
03776,0,34,11.1,7.39,36.0,36.0,4.16,274.52,6.7,10,99200.0,9999999
03776,0,35,11.1,7.8,45.0,45.0,4.16,279.9,7.7,9,99100.0,9999999
03776,0,36,12.0,8.02,45.0,45.0,4.16,280.9,9.8,10,99100.0,9999999
03776,0,37,12.0,8.02,95.0,90.0,4.16,278.89,9.8,10,99100.0,9999999
03776,0,38,12.0,7.49,57.0,57.0,4.16,278.68,8.2,10,99200.0,9999999
03776,0,39,11.2,6.99,15.0,15.0,4.16,277.66,7.7,10,99200.0,9999999
03776,0,40,10.1,7.04,0.0,0.0,4.16,278.68,6.7,10,99200.0,9999999
03776,0,41,9.6,7.04,0.0,0.0,4.16,278.07,5.1,10,99200.0,9999999
03776,0,42,9.7,6.75,0.0,0.0,4.16,278.07,5.1,12,99300.0,9999999
03776,0,43,8.7,6.04,0.0,0.0,4.16,276.62,5.7,11,99300.0,9999999
03776,0,44,8.3,6.04,0.0,0.0,4.16,276.41,4.1,10,99400.0,9999999
03776,0,45,7.9,5.82,0.0,0.0,4.16,275.79,4.1,10,99500.0,9999999
03776,0,46,7.7,5.95,0.0,0.0,4.16,273.87,3.6,10,99600.0,9999999
03776,0,47,8.4,5.87,0.0,0.0,4.16,274.52,5.7,10,99600.0,9999999
03776,0,48,7.3,5.58,0.0,0.0,4.16,268.8,3.6,10,99700.0,9999999
03776,0,49,6.6,5.0,0.0,0.0,4.16,265.56,4.1,10,99800.0,9999999
03776,0,50,5.2,4.38,0.0,0.0,4.16,263.9,4.6,10,99900.0,9999999
03776,0,51,5.7,4.65,0.0,0.0,4.16,266.73,3.1,10,99900.0,9999999
03776,0,52,5.6,4.97,0.0,0.0,4.16,266.73,2.6,9,99900.0,9999999
